시도명,시군구명,도로명,지정사유,지정연도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
인천광역시,계양구,인천광역시 계양구 계양산로 35번길,,,6.5,103,1,Y,37.546840,126.719554,37.546500,126.718331,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 계산동 944-4번지 일원,,,3.7,102,1,N,37.542948,126.723850,37.542549,126.722730,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 경명대로 1114번길,,,7.5,120,1,Y,37.540784,126.733161,37.541573,126.732153,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 계산새로 33번길,,,6,120,1,Y,37.539923,126.732244,37.540737,126.733208,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 병방시장로,,,8,50,1,N,37.547918,126.740903,37.547918,126.740259,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 계양산로 215번길,,,8,47,1,N,37.547902,126.740217,37.547532,126.739908,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 작전동 766-2번지 일원,,,6.5,60,1,N,37.531907,126.717558,37.532216,126.718241,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 계산로 74번길,,,5,137,1,N,37.537677,126.720396,37.536424,126.720439,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 게양대로 129번길,,,5,223,1,N,37.536336,126.720436,37.534507,126.721042,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 살라리로 일부 구간,,,5.5,427,1,N,37.535884,126.744440,37.536536,126.746505,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 봉오대로 555번길,,,5,153,1,Y,37.530639,126.710223,37.532010,126.709827,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 효서로 363번길,,,6,128,1,N,37.528888,126.736374,37.527861,126.736618,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 효성동 657-117 일원,,,3,15,1,N,37.529392,126.711217,37.529461,126.711472,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
인천광역시,계양구,인천광역시 계양구 효성동 657-118 일원,,,3,50,1,N,37.528589,126.711732,37.528399,126.711129,,인천계양경찰서+계양구청,032-450-6819,2022-08-22,3550000,인천광역시 계양구
서울특별시,서초구,남부순환로,차량소통 촉진 및 보행자 안전,1998,3.5,80,1,N,37.482478,127.018225,37.482671,127.018143,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로331길,차량소통 촉진 및 보행자 안전,1999,3.5,95,1,N,37.482982,127.018328,37.482637,127.018721,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로331길,차량소통 촉진 및 보행자 안전,1999,5.5,135,1,N,37.482924,127.018788,37.483617,127.019806,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로335길,차량소통 촉진 및 보행자 안전,1999,4.5,225,1,N,37.484398,127.021934,37.483149,127.020423,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서초중앙로2길,차량소통 촉진 및 보행자 안전,1998,3,60,1,N,37.484885,127.021662,37.484909,127.021092,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로337가길,차량소통 촉진 및 보행자 안전,1999,3.2,80,1,N,37.483741,127.022368,37.483606,127.021609,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로337가길,차량소통 촉진 및 보행자 안전,1999,3.8,120,1,N,37.484111,127.022853,37.484127,127.023691,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,용산구,한강대로40길,,,5,45,1,N,37.530790,126.970053,37.530489,126.969732,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,한강대로42길,,,6.5,85,1,N,37.530950,126.969787,37.530612,126.970447,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,서초구,명달로4길,차량소통 촉진 및 보행자 안전,1998,5.5,125,1,N,37.480862,127.009123,37.480934,127.010422,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로7길,차량소통 촉진 및 보행자 안전,1998,5.5,135,1,N,37.482662,127.011764,37.482324,127.010707,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로3길,차량소통 촉진 및 보행자 안전,2001,5.1,165,1,N,37.481397,127.010631,37.481882,127.012147,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로19길,차량소통 촉진 및 보행자 안전,1998,5.2,260,1,N,37.484947,127.007701,37.487053,127.009048,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로51길,차량소통 촉진 및 보행자 안전,1998,6,110,1,N,37.485238,127.012207,37.484497,127.012473,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로53길,차량소통 촉진 및 보행자 안전,1998,6,145,1,N,37.484857,127.013397,37.485912,127.013848,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로315길,차량소통 촉진 및 보행자 안전,1998,3.9,110,1,N,37.479037,127.006743,37.479884,127.006358,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로37길,차량소통 촉진 및 보행자 안전,2010,4,110,1,N,37.482838,127.002255,37.484139,127.002788,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로71길,차량소통 촉진 및 보행자 안전,2002,3.4,150,1,N,37.497355,127.024851,37.498211,127.024331,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로75길,차량소통 촉진 및 보행자 안전,2002,3.8,140,1,N,37.498057,127.026497,37.499023,127.025934,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,사평대로52길,차량소통 촉진 및 보행자 안전,1998,4.2,130,1,N,37.503474,127.022209,37.502498,127.022455,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,사평대로58길,차량소통 촉진 및 보행자 안전,1999,5.4,185,1,N,37.503766,127.023505,37.502584,127.024149,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로75길,차량소통 촉진 및 보행자 안전,2002,3.8,135,1,N,37.499243,127.025469,37.499762,127.025028,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로77길,차량소통 촉진 및 보행자 안전,1998,8.3,290,1,N,37.501735,127.025263,37.499537,127.026324,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로65길,차량소통 촉진 및 보행자 안전,1998,7.5,130,1,N,37.500106,127.024856,37.500489,127.025941,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로55길,차량소통 촉진 및 보행자 안전,2002,4,60,1,N,37.496758,127.014305,37.496867,127.014809,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서초대로55길,차량소통 촉진 및 보행자 안전,2002,4.2,235,1,N,37.496867,127.014809,37.495032,127.015669,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,신반포로41길,차량소통 촉진 및 보행자 안전,1999,5.7,215,1,N,37.510283,127.016911,37.511667,127.016501,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,신반포로43길,차량소통 촉진 및 보행자 안전,1998,7.4,250,1,N,37.509975,127.016417,37.511037,127.019391,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,나루터로8길,차량소통 촉진 및 보행자 안전,1999,4.1,580,1,N,37.514866,127.015895,37.509891,127.016468,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로91길,차량소통 촉진 및 보행자 안전,1998,6.1,130,1,N,37.512197,127.020291,37.512083,127.019225,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,신반포로45길,차량소통 촉진 및 보행자 안전,1999,7.1,140,1,N,37.513227,127.016058,37.511811,127.018518,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로95길,차량소통 촉진 및 보행자 안전,1998,5.8,215,1,N,37.512773,127.018093,37.513568,127.016311,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로97길,차량소통 촉진 및 보행자 안전,1999,7.5,265,1,N,37.513936,127.016234,37.514793,127.018791,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로99길,차량소통 촉진 및 보행자 안전,1999,6.9,310,1,N,37.515515,127.019341,37.514611,127.016363,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로97길,차량소통 촉진 및 보행자 안전,1998,5.6,105,1,N,37.513235,127.017257,37.514067,127.017221,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,잠원로12길,차량소통 촉진 및 보행자 안전,1999,5,110,1,N,37.517064,127.011644,37.516266,127.012279,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,잠원로,차량소통 촉진 및 보행자 안전,1998,4.5,93,1,N,37.520497,127.013735,37.520707,127.014416,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,용산구,한강대로21길,,,11,320,1,N,37.524804,126.962235,37.526925,126.964113,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,한강대로38가길,,,4.5,170,1,N,37.529715,126.969759,37.530255,126.971152,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,한강대로38길,,,5.5,78,1,N,37.530265,126.969859,37.529790,126.969458,,서울특별시 용산구청,02-2199-7750,2022-11-22,3020000,서울특별시 용산구
서울특별시,서초구,바우뫼로21길,차량소통 촉진 및 보행자 안전,2001,6,220,1,N,37.475872,127.035011,37.478032,127.034628,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로350길,차량소통 촉진 및 보행자 안전,2001,6,400,1,N,37.484487,127.035405,37.481853,127.037669,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.484797,127.038093,37.484196,127.038308,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.484392,127.039177,37.484855,127.039061,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로34길,차량소통 촉진 및 보행자 안전,2001,6,320,1,N,37.484058,127.041114,37.483921,127.040181,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로41길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.483518,127.040218,37.483794,127.041187,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로30길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.483539,127.040642,37.482913,127.041288,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로43길,차량소통 촉진 및 보행자 안전,2001,6,320,1,N,37.481826,127.042474,37.484106,127.041332,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로348길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.482089,127.035268,37.482661,127.034746,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로7길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.472515,127.024205,37.472073,127.025505,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로2길,차량소통 촉진 및 보행자 안전,2001,6,370,1,N,37.468896,127.024344,37.468681,127.027583,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로6길,차량소통 촉진 및 보행자 안전,2001,6,230,1,N,37.468608,127.025928,37.469111,127.025026,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,바우뫼로4길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.469465,127.025354,37.468958,127.026279,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,마방로4길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.473625,127.041234,37.474211,127.042155,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,마방로6길4길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.473975,127.041163,37.473399,127.041985,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,마방로4길6길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.473728,127.042461,37.474361,127.041374,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,마방로10길,차량소통 촉진 및 보행자 안전,1998,6,0,1,N,37.476384,127.043697,37.475621,127.043027,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,태봉로,차량소통 촉진 및 보행자 안전,1998,5,300,1,N,37.466137,127.025966,37.467231,127.022903,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
